13:54:27 0.0 0.3
13:54:29 0.0 0.3
13:54:31 0.0 0.3
13:54:34 66.7 0.4
13:54:36 86.7 0.4
13:54:38 66.7 0.4
13:54:40 66.7 0.4
13:54:42 60.0 0.4
13:54:44 60.0 0.4
13:54:47 40.0 0.4
13:54:49 46.7 0.4
13:54:51 53.3 0.4
13:54:53 53.3 0.4
13:54:55 43.8 0.4
13:54:57 43.8 0.5
13:54:59 46.7 0.5
13:55:02 53.3 0.5
13:55:04 53.3 0.5
13:55:06 0.0 0.5
