13:44:26 5093 0.0 0.3
13:44:28 5093 0.0 0.3
13:44:31 5093 0.0 0.3
13:44:33 5093 0.0 0.3
13:44:35 5093 0.0 0.3
13:44:37 5093 0.0 0.3
13:44:39 5093 0.0 0.3
13:44:41 5093 0.0 0.3
13:44:44 5093 0.0 0.3
13:44:46 5093 0.0 0.3
13:44:48 5093 0.0 0.3
13:44:50 5093 0.0 0.3
13:44:52 5093 0.0 0.3
13:44:54 5093 0.0 0.3
13:44:56 5093 0.0 0.3
13:44:59 5093 0.0 0.3
13:45:01 5093 0.0 0.3
13:45:03 5093 0.0 0.3
13:45:05 5093 0.0 0.3
13:45:07 5093 0.0 0.3
13:45:09 5093 0.0 0.3
13:45:12 5093 0.0 0.3
13:45:14 5093 0.0 0.3
13:45:16 5093 0.0 0.3
13:45:18 5093 0.0 0.3
13:45:20 5093 0.0 0.3
13:45:22 5093 0.0 0.3
13:45:25 5093 66.7 0.4
13:45:27 5093 86.7 0.4
13:45:29 5093 66.7 0.4
13:45:31 5093 66.7 0.4
13:45:33 5093 60.0 0.4
13:45:35 5093 60.0 0.4
13:45:38 5093 40.0 0.4
13:45:40 5093 46.7 0.4
13:45:42 5093 53.3 0.4
13:45:44 5093 53.3 0.4
13:45:46 5093 43.8 0.4
13:45:48 5093 43.8 0.5
13:45:50 5093 46.7 0.5
13:45:53 5093 53.3 0.5
13:45:55 5093 53.3 0.5
13:45:57 5093 0.0 0.5
13:45:59 5093 0.0 0.5
13:46:01 5093 0.0 0.5
13:46:03 5093 0.0 0.5
